source,feature,ctcf_motif_cosine,mean_activation,activation_frequency
residual,131,0.0399342551572946,1.1045620441436768,0.9771702862494878
residual,486,0.03992015319129759,1.0915533304214478,0.9751995160881188
residual,303,0.03991646636846016,1.0735257863998413,0.9742629124470721
residual,390,0.03988796535618774,1.0669094324111938,0.9768971101875159
residual,78,0.03963426224104456,1.0964778661727905,0.9763312454877169
residual,490,0.03959889420878991,1.0657379627227783,0.9760775820016
residual,65,0.03956339246367774,1.1216727495193481,0.9745946262366095
residual,478,0.03945029248775532,1.0612292289733887,0.976214170032586
residual,210,0.03937533943564583,1.1049747467041016,0.9767214970048196
residual,222,0.039371821076323026,1.0727795362472534,0.9744385256297684
residual,89,0.03936056116401029,1.0981683731079102,0.976916622763371
residual,441,0.03930557063760558,1.096516489982605,0.9765263712462682
residual,289,0.039141439278421904,1.084726333618164,0.9744775507814787
residual,270,0.03913420878014106,1.1176674365997314,0.9773458994321841
residual,422,0.03906848785092473,1.0955978631973267,0.9759214813947589
residual,241,0.0389400304212063,1.092381477355957,0.9752580538156842
residual,62,0.03875912371203194,1.0796610116958618,0.9784386036800719
residual,277,0.038683151475755455,1.059888243675232,0.9771312610977775
residual,188,0.038676241618489954,1.0886231660842896,0.9759409939706141
residual,271,0.03864719988236781,1.0974035263061523,0.9770727233702121
residual,0,0.038568916630560356,1.0643881559371948,0.9772678491287635
residual,28,0.03847483919752267,1.0687469244003296,0.9784971414076372
residual,293,0.038465720139557985,1.0796890258789062,0.9763312454877169
residual,488,0.03839421509981591,1.1089032888412476,0.9784190911042167
